34,67,1
34,68,1
35,5,1
35,12,1
35,17,1
35,46,1
35,54,1
35,63,1
35,65,1
35,66,1
35,67,1
35,68,1
36,5,1
36,12,1
36,17,1
36,46,1
36,54,1
36,63,1
36,65,1
36,66,1
36,67,1
36,68,1
37,5,1
37,12,1
37,17,1
37,46,1
37,54,1
37,63,1
37,65,1
37,66,1
37,67,1
37,68,1
38,5,1
38,12,1
38,17,1
38,46,1
38,54,1
38,63,1
38,65,1
38,66,1
38,67,1
38,68,1
39,12,1
39,54,1
39,67,1
40,13,1
40,175,1
41,13,1
41,175,1
42,19,1
42,37,1
42,48,1
42,60,1
42,71,1
42,81,1
42,83,1
42,143,1
42,175,1
43,13,1
43,175,1
44,13,1
44,90,1
44,91,1
44,173,1
44,175,1
45,13,1
45,175,1
46,12,1
46,56,1
46,60,1
46,61,1
46,62,1
46,63,1
46,64,1
46,65,1
46,67,1
46,157,1
47,12,1
47,56,1
47,65,1
47,67,1
47,157,1
48,12,1
48,56,1
48,65,1
48,67,1
49,11,1
49,39,1
49,49,1
49,85,1
49,99,1
49,100,1
49,107,1
49,157,1
50,13,1
50,60,1
50,61,1
50,62,1
50,63,1
50,64,1
50,65,1
50,120,1
51,13,1
51,120,1
51,140,1
52,13,1
52,120,1
53,13,1
53,120,1
54,120,1
55,57,1
55,120,1
55,181,1
56,181,1
57,120,1
57,181,1
58,120,1
58,181,1
59,120,1
59,181,1
60,2,1
60,106,1
60,194,1
61,2,1
61,106,1
61,194,1
62,2,1
62,106,1
62,194,1
63,2,1
63,106,1
63,194,1
64,2,1
64,106,1
64,194,1
65,11,1
65,39,1
65,40,1
65,49,1
65,72,1
65,85,1
65,99,1
65,100,1
65,107,1
65,157,1
65,188,1
65,198,1
66,19,1
66,37,1
66,48,1
66,60,1
66,71,1
66,81,1
66,83,1
66,143,1
66,175,1
67,19,1
67,37,1
67,48,1
67,60,1
67,71,1
67,81,1
67,83,1
67,143,1
67,175,1
68,13,1
68,61,1
68,62,1
68,63,1
68,64,1
68,65,1
68,79,1
68,87,1
68,175,1
68,193,1
69,13,1
69,79,1
69,87,1
69,175,1
69,193,1
70,13,1
70,79,1
70,82,1
70,171,1
70,172,1
70,175,1
70,193,1
71,13,1
71,80,1
71,90,1
71,173,1
71,175,1
72,13,1
72,29,1
72,79,1
72,87,1
72,89,1
72,90,1
72,146,1
72,173,1
72,175,1
72,193,1
73,13,1
73,175,1
74,13,1
74,82,1
74,86,1
74,87,1
74,90,1
74,173,1
74,175,1
75,13,1
75,26,1
75,82,1
75,175,1
76,13,1
76,175,1
77,13,1
77,79,1
77,87,1
77,175,1
77,193,1
78,13,1
78,82,1
78,175,1
79,13,1
79,175,1
80,13,1
80,175,1
81,13,1
81,175,1
82,13,1
82,175,1
83,13,1
83,146,1
83,175,1
83,204,1
84,13,1
84,24,1
84,175,1
85,13,1
85,175,1
86,13,1
86,175,1
87,13,1
87,90,1
87,173,1
87,175,1
88,8,1
88,10,1
88,13,1
88,26,1
88,51,1
88,91,1
88,92,1
88,161,1
88,175,1
88,180,1
89,4,1
89,13,1
89,20,1
89,21,1
89,32,1
89,33,1
89,36,1
89,74,1
89,75,1
89,135,1
89,175,1
90,13,1
90,175,1
91,13,1
91,175,1
92,13,1
92,175,1
93,13,1
93,175,1
94,13,1
94,16,1
94,31,1
94,82,1
94,123,1
94,128,1
94,146,1
94,175,1
94,194,1
95,13,1
95,175,1
96,13,1
96,175,1
97,13,1
97,175,1
98,20,1
98,32,1
98,92,1
98,149,1
98,153,1
98,155,1
99,13,1
99,175,1
100,13,1
100,175,1
101,13,1
101,175,1
102,13,1
102,175,1
103,13,1
103,92,1
103,175,1
104,90,1
104,91,1
104,173,1
105,13,1
105,23,1
105,50,1
105,60,1
105,94,1
105,95,1
105,96,1
105,97,1
105,98,1
105,119,1
105,140,1
105,175,1
106,13,1
106,175,1
107,13,1
107,16,1
107,128,1
107,148,1
107,167,1
107,175,1
108,13,1
108,16,1
108,124,1
108,125,1
108,128,1
108,145,1
108,167,1
108,168,1
108,175,1
108,187,1
108,196,1
109,13,1
109,16,1
109,44,1
109,122,1
109,125,1
109,126,1
109,127,1
109,128,1
109,137,1
109,164,1
109,175,1
109,187,1
109,196,1
110,6,1
110,13,1
110,26,1
110,60,1
110,147,1
110,151,1
110,175,1
110,178,1
110,189,1
111,13,1
111,24,1
111,129,1
111,175,1
111,185,1
112,13,1
112,175,1
113,13,1
113,175,1
114,13,1
114,175,1
115,13,1
115,175,1
116,13,1
116,175,1
117,93,1
118,93,1
119,53,1
120,53,1
121,53,1
122,53,1
123,53,1
124,13,1
124,175,1
125,13,1
125,175,1
126,9,1
126,14,1
126,19,1
126,48,1
126,58,1
126,69,1
126,93,1
126,120,1
126,175,1
127,19,1
127,37,1
127,48,1
127,60,1
127,71,1
127,81,1
127,83,1
127,93,1
127,143,1
127,175,1
128,13,1
128,90,1
128,173,1
128,175,1
129,19,1
129,37,1
129,48,1
129,60,1
129,71,1
129,81,1
129,83,1
129,143,1
129,175,1
130,9,1
130,14,1
130,19,1
130,48,1
130,58,1
130,69,1
130,93,1
130,120,1
130,175,1
131,3,1
131,46,1
131,52,1
131,77,1
131,107,1
131,163,1
131,165,1
131,166,1
131,167,1
131,188,1
131,190,1
131,192,1
131,204,1
131,205,1
132,19,1
132,37,1
132,48,1
132,60,1
132,71,1
132,81,1
132,83,1
132,143,1
132,175,1
133,9,1
133,14,1
133,19,1
133,48,1
133,58,1
133,69,1
133,120,1
133,175,1
134,5,1
134,12,1
134,17,1
134,46,1
134,54,1
134,63,1
134,65,1
134,66,1
134,67,1
134,68,1
135,13,1
135,175,1
136,13,1
136,60,1
136,175,1
137,60,1
138,3,1
138,46,1
138,52,1
138,77,1
138,107,1
138,163,1
138,165,1
138,166,1
138,167,1
138,188,1
138,190,1
138,192,1
138,204,1
138,205,1
139,93,1
140,13,1
140,175,1
141,19,1
141,37,1
141,48,1
141,60,1
141,71,1
141,81,1
141,83,1
141,143,1
141,175,1
142,13,1
142,175,1
143,6,1
143,19,1
143,37,1
143,48,1
143,53,1
143,71,1
143,81,1
143,83,1
143,113,1
143,141,1
143,143,1
143,144,1
143,147,1
143,151,1
143,174,1
143,175,1
143,178,1
144,6,1
144,19,1
144,37,1
144,48,1
144,53,1
144,71,1
144,81,1
144,83,1
144,113,1
144,141,1
144,143,1
144,144,1
144,147,1
144,151,1
144,175,1
144,178,1
145,6,1
145,19,1
145,37,1
145,48,1
145,53,1
145,71,1
145,81,1
145,83,1
145,113,1
145,141,1
145,143,1
145,144,1
145,147,1
145,151,1
145,175,1
145,178,1
146,27,1
146,28,1
146,43,1
146,47,1
146,57,1
146,58,1
146,87,1
146,88,1
146,89,1
146,90,1
146,105,1
146,108,1
146,110,1
146,111,1
146,112,1
146,113,1
146,114,1
146,138,1
146,142,1
146,146,1
146,158,1
146,159,1
146,160,1
146,162,1
146,173,1
146,195,1
146,197,1
147,9,1
147,14,1
147,19,1
147,48,1
147,58,1
147,69,1
147,120,1
147,175,1
148,27,1
148,28,1
148,43,1
148,87,1
148,88,1
148,89,1
148,90,1
148,108,1
148,110,1
148,111,1
148,112,1
148,113,1
148,114,1
148,138,1
148,142,1
148,146,1
148,158,1
148,159,1
148,160,1
148,162,1
148,173,1
148,195,1
148,197,1
149,9,1
149,14,1
149,19,1
149,27,1
149,28,1
149,43,1
149,48,1
149,58,1
149,69,1
149,87,1
149,88,1
149,89,1
149,90,1
149,108,1
149,110,1
149,111,1
149,112,1
149,113,1
149,114,1
149,120,1
149,138,1
149,142,1
149,146,1
149,158,1
149,159,1
149,160,1
149,162,1
149,173,1
149,175,1
149,195,1
149,197,1
150,9,1
150,14,1
150,19,1
150,27,1
150,28,1
150,43,1
150,48,1
150,58,1
150,69,1
150,87,1
150,88,1
150,89,1
150,90,1
150,108,1
150,110,1
150,111,1
150,112,1
150,113,1
150,114,1
150,120,1
150,138,1
150,142,1
150,146,1
150,158,1
150,159,1
150,160,1
150,162,1
150,173,1
150,175,1
150,195,1
150,197,1
151,9,1
151,14,1
151,19,1
151,48,1
151,58,1
151,69,1
151,120,1
151,175,1
152,1,1
152,9,1
152,14,1
152,19,1
152,27,1
152,28,1
152,43,1
152,48,1
152,55,1
152,70,1
152,87,1
152,88,1
152,89,1
152,90,1
152,104,1
152,108,1
152,109,1
152,110,1
152,111,1
152,112,1
152,113,1
152,114,1
152,120,1
152,138,1
152,142,1
152,146,1
152,158,1
152,159,1
152,160,1
152,162,1
152,173,1
152,175,1
152,195,1
152,197,1
152,203,1
152,209,1
153,9,1
153,14,1
153,19,1
153,48,1
153,58,1
153,69,1
153,120,1
153,175,1
154,27,1
154,28,1
154,43,1
154,87,1
154,88,1
154,89,1
154,90,1
154,108,1
154,110,1
154,111,1
154,112,1
154,113,1
154,114,1
154,138,1
154,142,1
154,146,1
154,158,1
154,159,1
154,160,1
154,162,1
154,173,1
154,195,1
154,197,1
155,27,1
155,28,1
155,43,1
155,87,1
155,88,1
155,89,1
155,90,1
155,108,1
155,110,1
155,111,1
155,112,1
155,113,1
155,114,1
155,138,1
155,142,1
155,146,1
155,158,1
155,159,1
155,160,1
155,162,1
155,173,1
155,195,1
155,197,1
156,1,1
156,9,1
156,14,1
156,19,1
156,28,1
156,48,1
156,58,1
156,69,1
156,108,1
156,109,1
156,110,1
156,111,1
156,112,1
156,113,1
156,114,1
156,120,1
156,138,1
156,142,1
156,146,1
156,152,1
156,158,1
156,162,1
156,175,1
156,197,1
157,9,1
157,14,1
157,19,1
157,48,1
157,58,1
157,69,1
157,93,1
157,120,1
157,175,1
158,9,1
158,14,1
158,19,1
158,48,1
158,58,1
158,69,1
158,93,1
158,120,1
158,175,1
159,9,1
159,14,1
159,19,1
159,48,1
159,58,1
159,69,1
159,93,1
159,120,1
159,175,1
160,9,1
160,14,1
160,19,1
160,48,1
160,58,1
160,69,1
160,93,1
160,120,1
160,175,1
161,1,1
162,1,1
162,7,1
162,30,1
162,35,1
162,76,1
162,150,1
162,169,1
162,182,1
162,201,1
162,206,1
163,1,1
163,30,1
163,201,1
163,206,1
164,1,1
164,7,1
164,35,1
164,176,1
164,177,1
164,191,1
165,0,1
166,13,1
166,21,1
166,33,1
166,154,1
167,93,1
168,15,1
168,19,1
168,37,1
168,48,1
168,60,1
168,71,1
168,78,1
168,80,1
168,81,1
168,83,1
168,143,1
168,175,1
168,184,1
168,202,1
169,19,1
169,37,1
169,48,1
169,60,1
169,71,1
169,81,1
169,83,1
169,143,1
169,175,1
170,15,1
170,19,1
170,25,1
170,37,1
170,38,1
170,48,1
170,60,1
170,71,1
170,78,1
170,79,1
170,80,1
170,81,1
170,82,1
170,83,1
170,92,1
170,134,1
170,143,1
170,156,1
170,175,1
170,184,1
170,193,1
171,15,1
171,19,1
171,25,1
171,37,1
171,38,1
171,48,1
171,60,1
171,71,1
171,78,1
171,80,1
171,81,1
171,83,1
171,143,1
171,175,1
171,184,1
172,19,1
172,37,1
172,48,1
172,60,1
172,71,1
172,81,1
172,83,1
172,143,1
172,175,1
172,202,1
173,15,1
173,19,1
173,25,1
173,37,1
173,38,1
173,48,1
173,60,1
173,71,1
173,78,1
173,79,1
173,80,1
173,81,1
173,83,1
173,143,1
173,175,1
173,184,1
173,193,1
174,15,1
174,19,1
174,25,1
174,37,1
174,48,1
174,60,1
174,71,1
174,78,1
174,79,1
174,80,1
174,81,1
174,82,1
174,83,1
174,143,1
174,156,1
174,175,1
174,184,1
174,193,1
175,19,1
175,25,1
175,37,1
175,48,1
175,60,1
175,71,1
175,81,1
175,83,1
175,92,1
175,134,1
175,143,1
175,175,1
176,19,1
176,37,1
176,48,1
176,60,1
176,71,1
176,81,1
176,83,1
176,92,1
176,143,1
176,175,1
177,19,1
177,25,1
177,37,1
177,38,1
177,48,1
177,60,1
177,71,1
177,81,1
177,83,1
177,143,1
177,175,1
178,19,1
178,37,1
178,48,1
178,60,1
178,71,1
178,81,1
178,83,1
178,143,1
178,175,1
179,19,1
179,37,1
179,48,1
179,60,1
179,71,1
179,81,1
179,83,1
179,143,1
179,175,1
180,19,1
180,25,1
180,37,1
180,38,1
180,48,1
180,60,1
180,71,1
180,81,1
180,83,1
180,92,1
180,134,1
180,143,1
180,175,1
181,13,1
181,175,1
182,157,1
183,13,1
183,92,1
183,175,1
184,13,1
184,90,1
184,173,1
184,175,1
185,13,1
185,175,1
186,13,1
186,28,1
186,89,1
186,90,1
186,108,1
186,110,1
186,111,1
186,112,1
186,113,1
186,114,1
186,138,1
186,142,1
186,146,1
186,158,1
186,173,1
186,175,1
186,197,1
187,19,1
187,25,1
187,37,1
187,45,1
187,48,1
187,58,1
187,59,1
187,60,1
187,71,1
187,81,1
187,83,1
187,143,1
187,175,1
187,183,1
187,202,1
188,19,1
188,25,1
188,37,1
188,48,1
188,58,1
188,59,1
188,60,1
188,71,1
188,81,1
188,83,1
188,93,1
188,143,1
188,175,1
188,183,1
188,202,1
189,19,1
189,25,1
189,34,1
189,37,1
189,48,1
189,58,1
189,59,1
189,60,1
189,71,1
189,81,1
189,83,1
189,93,1
189,105,1
189,143,1
189,175,1
189,183,1
189,202,1
190,3,1
190,46,1
190,52,1
190,77,1
190,107,1
190,163,1
190,165,1
190,166,1
190,167,1
190,188,1
190,190,1
190,192,1
190,204,1
190,205,1
191,13,1
191,175,1
192,19,1
192,37,1
192,48,1
192,60,1
192,71,1
192,81,1
192,83,1
192,143,1
192,175,1
193,13,1
193,92,1
193,175,1
194,53,1
195,13,1
195,84,1
195,175,1
196,11,1
196,39,1
196,49,1
196,85,1
196,99,1
196,100,1
196,107,1
196,157,1
197,19,1
197,37,1
197,48,1
197,60,1
197,71,1
197,81,1
197,83,1
197,143,1
197,175,1
198,13,1
198,175,1
199,9,1
199,14,1
199,19,1
199,48,1
199,58,1
199,69,1
199,93,1
199,120,1
199,175,1
200,13,1
200,171,1
200,172,1
200,175,1
200,205,1
201,19,1
201,25,1
201,37,1
201,38,1
201,48,1
201,60,1
201,71,1
201,81,1
201,83,1
201,143,1
201,175,1
202,13,1
202,90,1
202,92,1
202,173,1
202,175,1
203,13,1
203,175,1
