80,CCCC1=NC2=C(C=C(C=C2C)C2=NC3=CC=CC=C3N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
81,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.Cl
82,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O
83,CC[N+](C)(C)CC1=CC=CC=C1Br
84,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
85,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\\C(=O)O)\\C(=O)O
86,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\\C(=O)O
87,CN/C(=C\\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C.Cl
88,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C.Cl
89,CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
90,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O
91,NC(CO)(CO)CO.CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
92,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O
93,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C.CS(=O)(=O)O
94,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
95,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
96,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1
97,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
98,COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
99,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
100,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl
101,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
102,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1
103,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O
104,CN(C)CC\C=C1\C2=CC=CC=C2SC2=CC=C(Cl)C=C12
105,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1
106,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N
107,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
108,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
109,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
110,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC
111,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.Cl
112,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl
113,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C.Cl
114,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl
115,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
116,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1
117,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1
118,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12
119,C(C[C@@H](C(=O)O)N)CN=C(N)N.Cl
120,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl
121,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1
122,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6.Cl
123,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl
124,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O
125,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
126,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.Cl.Cl
127,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12
128,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12
129,OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1
130,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
131,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl
132,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC.Cl
133,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl
134,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1
135,CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O.Cl
136,CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=C\\C(=O)O)\\C(=O)O
137,CN\C(NCC1=CC=CC=C1)=N/C
138,CC1=NN=C2N1C3=C(C=C(S3)CCC(=O)N4CCOCC4)C(=NC2)C5=CC=CC=C5Cl
139,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC.Cl
140,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1
141,CC(=O)[O-].CN1C2=C(C(=O)N(C1=O)C)NC=N2.[Na+]
142,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21
143,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1
144,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2
145,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
146,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1
147,CN1CCCC(CC2C3=CC=CC=C3SC3=CC=CC=C23)C1
148,COC(=O)CCC=C=CC[C@@H]1[C@H]([C@@H](CC1=O)O)/C=C/[C@H](COC2=CC=CC=C2)O
149,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)N.O.O.O.O
150,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1=CC=CC(=C1)C(F)(F)F
151,C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F
152,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4.Br
153,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O.O
154,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O.O
155,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.CC(C)NCC(C1=CC(=C(C=C1)O)O)O.O.O.OS(=O)(=O)O
156,[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1
157,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
158,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\\CC3=CC=CS3)/C(=O)O.CS(=O)(=O)O
159,CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
160,CNC[C@@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
161,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O.Cl
162,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.O.O.O.Cl.Cl
163,NC(N)=NCCN1CCCCCCC1
164,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O.CC(=O)O.CC(=O)O
165,CC(=O)O.C(CCN)C[C@@H](C(=O)O)N
166,C(CCN)C[C@@H](C(=O)O)N.Cl
167,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1
168,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O
169,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
170,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
171,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1
172,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
173,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
174,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO
175,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
176,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1
177,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
178,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
179,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
180,COC1=CC2=C(C=CC=C2CCNC(C)=O)C=C1
181,C[C@@H]1C(=O)N[C@@H](CS1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)N
182,COC1=C(C=C(C=C1)CCNC[C@@H](C2=CC=C(C=C2)O)O)OC
183,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
184,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O
185,CS(=O)(=O)NC(=O)CCC/C=C\\C[C@@H]1[C@H]([C@@H](CC1=O)O)/C=C/[C@H](COC2=CC=CC=C2)O
186,C1CNC(=NC1)NCCCNC[C@H]2CCC3=CC=CC=C3O2.Cl.Cl
187,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC=N2
188,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
189,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C
190,CCCC1(CCC1)[C@@H](C/C=C/[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)OC)O)O
191,BrC1=CC=C(\C(=N\OCC)\C2CCN(C3(CCN(CC3)C(=O)C=4C(=[N+]([O-])C=CC4C)C)C)CC2)C=C1
192,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)C(=O)O
193,CN1CCC[C@H]1C1=CN=CC=C1
194,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O.O.OP(=O)(O)O.OP(=O)(O)O
195,[H][C@](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O
196,CC(C)NCC(COC1=CC=C(C=C1)OCCOCC2CC2)O.Cl
197,CC1=C(N=CN1)CSCCNC(=NC)NC#N.Cl
198,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
199,C1=CC(=CC=C1CCNS(=O)(=O)C2=CC=C(C=C2)Cl)CC(=O)O
200,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
201,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
202,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1
203,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O
204,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O
205,C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)O)(C(=O)O)N.O
206,CCCN1C2=C(NC=N2)C(=O)NC1=O
207,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O
208,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O
209,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl
210,CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1
211,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
212,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
213,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
214,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
215,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
216,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
217,CCCCCCCCCCCCCCCC(O)=O
218,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.O.OS(=O)(=O)O
219,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
220,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
221,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2
222,COC1=CC(=C(C=C1C(=O)NC2CCN3CCCC2C3)Cl)N
